game_result,RS,RA,PA,AB,H,second_base,third_base,HR,RBI,BB,IBB,SO,HBP,SH,SF,ROE,GIDP,SB,CS,batting_avg,onbase_perc,slugging_perc,onbase_plus_slugging,batters_number,LOB,IP,Hits_allow,Runs_allow,ER,UER,BB_allow,SO_pitch,HR_allow,HBP_pitch,earned_run_avg,batters_faced,pitches,strikes_total,inherited_runners,inherited_score,SB_allow,CS_pitch,AB_pitch,allow_2B,allow_3B,IBB_allow,SH_allow,SF_allow,ROE_allow,GIDP_allow,pitchers_number,game_location,rank
1,8,1,39,37,11,4,0,2,7,2,0,9,0,0,0,0,1,2,0,0.236,0.311,0.407,0.719,11,4,9.0,6,1,1,0,3,6,0,0,2.2,34,148,98,2.0,0.0,0,0,31,1,0,0,0,0,0,1,4,0,1
0,4,5,42,38,9,1,0,1,4,4,0,7,0,0,0,0,1,1,1,0.236,0.311,0.4,0.711,11,9,9.1,8,5,3,2,3,9,0,0,2.27,39,139,91,1.0,1.0,2,0,35,3,0,0,1,0,0,0,7,0,3
0,1,3,32,29,2,0,0,0,1,3,0,11,0,0,0,0,0,0,0,0.223,0.299,0.374,0.673,9,4,8.0,8,3,3,0,3,7,0,0,2.36,34,150,97,1.0,0.0,0,0,31,2,0,0,0,0,0,1,5,0,3
1,5,2,37,34,8,1,0,1,5,3,0,10,0,0,0,0,0,1,0,0.224,0.299,0.372,0.671,10,5,9.0,9,2,2,0,4,11,0,0,2.33,39,166,111,2.0,1.0,0,1,35,1,0,0,0,0,0,0,5,0,2
0,2,6,32,31,4,0,0,1,2,0,0,9,1,0,0,1,1,0,0,0.217,0.289,0.361,0.651,10,3,8.0,12,6,6,0,4,6,2,0,2.63,39,136,85,0.0,0.0,0,1,34,1,0,0,0,1,0,0,3,0,4
1,7,1,42,37,12,2,0,1,6,5,0,9,0,0,0,0,0,0,0,0.225,0.299,0.369,0.668,10,8,9.0,6,1,1,0,1,6,1,0,2.51,31,112,77,0.0,0.0,0,0,30,2,0,0,0,0,0,2,4,0,2
1,5,2,38,34,10,1,0,0,5,2,0,5,1,0,1,0,1,1,1,0.23,0.302,0.366,0.668,11,6,9.0,7,2,2,0,1,9,1,0,2.48,35,134,87,0.0,0.0,0,0,33,1,0,0,1,0,1,1,5,0,2
1,12,3,48,40,15,2,1,2,12,4,0,7,2,0,2,0,0,0,0,0.241,0.312,0.385,0.698,11,9,9.0,7,3,3,0,1,7,1,1,2.51,35,122,83,1.0,0.0,1,0,33,2,0,0,0,0,0,1,4,0,2
1,4,2,36,31,6,2,0,2,4,4,1,14,1,0,0,0,1,0,1,0.238,0.312,0.389,0.701,11,5,9.0,5,2,1,1,1,9,1,0,2.42,33,130,84,0.0,0.0,0,0,32,0,0,0,0,0,0,0,8,0,2
1,8,2,35,31,7,1,0,2,8,3,0,6,1,0,0,1,1,0,0,0.238,0.312,0.392,0.704,11,3,9.0,5,2,2,0,3,15,0,0,2.4,35,162,111,1.0,0.0,2,0,32,2,0,0,0,0,0,0,5,1,1
0,0,1,32,29,3,1,0,0,0,3,0,7,0,0,0,2,2,1,0,0.231,0.306,0.38,0.687,10,5,9.0,7,1,1,0,2,11,1,0,2.32,35,123,85,0.0,0.0,0,0,33,1,1,1,0,0,1,1,5,1,1
0,4,14,39,36,11,0,0,2,4,2,0,10,0,0,1,0,1,0,0,0.235,0.308,0.385,0.693,12,8,9.0,22,14,13,1,2,7,1,1,2.86,52,181,124,3.0,3.0,0,0,49,4,0,0,0,0,0,0,6,1,3
1,9,3,42,34,11,1,0,1,7,5,0,7,2,0,1,2,1,2,0,0.24,0.314,0.388,0.702,11,9,9.0,11,3,3,0,1,8,0,0,2.87,36,128,85,0.0,0.0,0,0,35,4,0,0,0,0,0,2,4,1,1
0,5,11,40,33,6,0,0,0,5,7,0,8,0,0,0,0,0,1,0,0.237,0.315,0.379,0.694,9,8,9.0,12,11,7,4,7,6,0,0,3.06,46,175,111,4.0,0.0,2,0,38,2,0,1,0,1,0,1,7,1,3
0,1,3,35,31,6,1,0,0,1,3,0,8,0,0,1,0,1,0,0,0.235,0.313,0.373,0.685,13,7,8.0,5,3,3,0,3,5,0,0,3.07,32,136,89,1.0,1.0,0,0,29,3,0,0,0,0,0,0,3,0,3
0,1,9,33,31,6,0,0,1,1,2,0,6,0,0,0,0,2,1,0,0.234,0.31,0.369,0.679,10,5,8.0,11,9,9,0,4,9,2,0,3.33,37,161,104,2.0,1.0,0,0,32,1,1,1,0,1,0,2,4,0,3
0,1,7,38,34,10,1,0,0,1,4,0,5,0,0,0,0,2,0,0,0.236,0.312,0.367,0.68,9,10,9.0,12,7,7,0,2,7,1,0,3.48,40,154,105,3.0,2.0,0,0,38,3,0,0,0,0,0,1,9,1,4
0,2,3,34,32,7,1,0,0,2,2,0,9,0,0,0,0,1,0,1,0.235,0.311,0.363,0.674,11,5,9.0,6,3,3,0,2,13,1,0,3.46,35,131,91,2.0,0.0,0,0,33,2,1,0,0,0,0,0,5,1,4
1,13,7,44,32,9,1,0,3,13,8,0,6,2,0,2,1,1,0,0,0.237,0.316,0.371,0.687,10,7,9.0,14,7,7,0,3,10,1,0,3.6,43,159,105,0.0,0.0,2,0,40,1,0,0,0,0,0,1,5,1,4
1,4,3,38,30,7,1,0,2,4,7,0,1,0,0,1,1,1,0,0,0.237,0.318,0.374,0.692,11,10,9.0,6,3,3,0,5,10,1,1,3.57,39,153,100,0.0,0.0,0,0,33,3,0,0,0,0,0,0,5,1,3
1,8,5,39,31,11,0,1,1,7,5,0,3,0,0,3,0,2,2,0,0.241,0.321,0.379,0.7,11,7,9.0,11,5,4,1,2,16,0,0,3.59,38,163,114,0.0,0.0,0,0,36,4,0,0,0,0,0,2,4,1,3
1,9,2,42,35,12,4,0,0,8,5,0,6,1,0,1,0,0,0,0,0.244,0.325,0.382,0.707,11,9,9.0,10,2,1,1,2,7,0,0,3.5,38,159,107,2.0,0.0,0,0,35,1,1,0,0,1,0,1,4,1,3
1,7,1,42,35,10,0,0,1,7,5,0,12,1,0,1,0,0,3,0,0.246,0.327,0.381,0.709,11,11,9.0,4,1,1,0,2,10,0,0,3.42,32,132,81,2.0,1.0,1,1,30,0,0,0,0,0,0,0,5,1,3
1,8,2,43,34,8,2,0,1,8,7,0,8,2,0,0,0,2,0,0,0.246,0.329,0.381,0.711,13,8,9.0,6,2,2,0,3,1,1,1,3.38,35,138,94,0.0,0.0,1,0,31,2,0,0,0,0,0,2,4,0,3
0,0,4,37,33,8,2,0,0,0,4,0,7,0,0,0,0,1,0,1,0.245,0.329,0.379,0.708,12,10,8.0,9,4,4,0,1,5,1,0,3.41,34,134,85,2.0,0.0,0,0,33,4,0,0,0,0,0,0,3,0,3
0,6,15,37,33,7,1,0,3,6,4,0,6,0,0,0,0,1,0,0,0.244,0.328,0.383,0.712,13,4,8.0,17,15,13,2,6,3,3,1,3.7,48,166,107,4.0,2.0,1,0,41,3,0,0,0,0,2,0,4,0,3
1,7,6,40,36,9,1,0,3,7,3,0,10,0,0,1,1,0,0,0,0.245,0.328,0.388,0.715,12,6,9.0,11,6,6,0,4,10,1,1,3.77,42,163,109,2.0,1.0,0,0,37,1,0,0,0,0,0,1,5,0,3
1,10,7,49,42,14,6,1,1,9,7,0,10,0,0,0,1,0,0,0,0.248,0.331,0.395,0.726,11,12,9.0,12,7,7,0,3,6,1,0,3.86,40,148,101,0.0,0.0,0,0,37,2,0,0,0,0,0,2,5,0,3
0,3,5,38,33,8,3,0,0,3,2,0,12,1,0,2,0,0,1,0,0.248,0.33,0.393,0.723,10,8,8.0,8,5,5,0,2,7,2,0,3.9,34,117,79,2.0,1.0,0,0,31,1,0,0,1,0,0,0,3,0,3
0,7,8,45,39,10,2,0,2,7,5,0,9,0,0,1,0,0,0,0,0.248,0.33,0.395,0.725,12,9,10.0,11,8,7,1,1,6,1,1,3.98,42,156,107,1.0,0.0,3,0,40,3,0,0,0,0,0,1,6,1,3
0,1,2,35,32,6,3,0,1,1,3,0,6,0,0,0,0,1,0,0,0.246,0.328,0.395,0.723,12,7,9.0,6,2,2,0,6,10,1,1,3.92,40,148,95,2.0,0.0,2,1,32,1,0,0,1,0,1,0,5,1,3
0,1,10,33,29,4,1,0,0,1,3,0,9,0,0,1,0,1,0,0,0.244,0.326,0.39,0.716,11,5,9.0,17,10,9,1,3,6,0,0,4.05,48,165,115,2.0,2.0,0,0,44,8,1,1,0,1,1,0,5,1,3
0,3,13,35,33,7,1,0,1,3,1,0,8,1,0,0,0,1,0,0,0.243,0.324,0.389,0.713,13,5,9.0,18,13,13,0,1,8,3,0,4.27,45,142,98,1.0,1.0,1,0,44,5,0,0,0,0,0,1,5,1,3
1,13,12,50,44,19,2,0,4,13,6,0,10,0,0,0,0,1,0,0,0.249,0.33,0.4,0.73,11,11,9.0,18,12,12,0,1,7,1,1,4.46,47,168,120,1.0,1.0,1,0,42,2,2,0,0,3,0,0,6,1,3
1,9,3,35,30,8,4,0,4,9,5,0,10,0,0,0,0,1,0,1,0.249,0.331,0.408,0.739,9,2,9.0,5,3,3,0,4,7,1,0,4.43,36,144,85,1.0,1.0,0,0,32,2,1,0,0,0,0,0,4,1,3
0,1,5,35,31,6,0,0,0,1,3,0,3,1,0,0,0,1,0,0,0.248,0.33,0.404,0.733,11,7,8.0,9,5,4,1,4,6,1,1,4.43,38,158,97,2.0,0.0,1,0,32,2,0,0,0,0,0,1,4,0,3
0,2,3,40,38,12,4,0,1,2,2,0,9,0,0,0,0,0,0,0,0.25,0.33,0.406,0.736,12,11,8.0,5,3,3,0,1,10,1,0,4.41,30,132,88,1.0,0.0,0,0,29,0,0,0,0,0,0,0,3,0,3
1,6,4,39,33,6,3,0,1,6,5,0,13,1,0,0,0,0,0,0,0.249,0.33,0.405,0.735,12,6,9.0,8,4,4,0,4,9,1,0,4.4,36,127,77,0.0,0.0,0,0,32,1,0,0,0,0,0,2,4,0,3
1,5,4,39,35,6,0,0,3,5,2,0,7,2,0,0,0,0,0,1,0.247,0.328,0.406,0.734,11,5,10.0,5,4,3,1,0,12,3,0,4.36,34,125,89,0.0,0.0,0,1,33,0,0,0,0,1,0,0,3,0,3
1,7,4,49,43,12,4,0,1,6,5,1,11,0,0,1,1,1,0,0,0.248,0.329,0.407,0.735,13,11,11.0,9,4,3,1,8,10,0,0,4.31,49,183,115,5.0,1.0,1,0,41,3,0,2,0,0,0,1,8,0,3
0,5,6,33,32,5,3,0,1,5,0,0,8,1,0,0,0,0,0,0,0.246,0.326,0.405,0.732,11,1,8.0,10,6,5,1,1,7,2,0,4.33,36,148,97,0.0,0.0,2,0,35,1,0,0,0,0,0,0,4,0,3
0,0,3,32,29,3,1,0,0,0,3,0,11,0,0,0,0,1,0,0,0.243,0.324,0.401,0.725,10,5,8.0,7,3,3,0,3,6,0,0,4.31,33,128,82,1.0,1.0,0,1,30,2,0,0,0,0,0,0,3,0,3
1,15,6,48,41,14,4,0,5,15,6,0,13,1,0,0,0,0,0,0,0.246,0.327,0.41,0.737,11,6,9.0,8,6,6,0,3,12,2,0,4.35,39,153,97,0.0,0.0,0,0,36,2,0,0,0,0,1,0,5,0,3
0,4,5,34,32,5,3,1,1,4,2,0,9,0,0,0,0,0,0,0,0.244,0.325,0.41,0.735,11,3,8.1,6,5,5,0,2,8,0,1,4.37,33,137,81,2.0,2.0,2,0,29,1,0,0,0,1,0,1,5,0,3
1,5,1,40,35,9,1,0,1,5,3,0,9,2,0,0,0,0,3,0,0.244,0.325,0.41,0.735,9,8,9.0,5,1,1,0,2,9,1,0,4.3,34,141,90,0.0,0.0,0,0,32,1,0,0,0,0,0,0,4,0,3
0,3,5,37,32,5,0,0,1,3,4,0,11,1,0,0,0,0,0,0,0.243,0.324,0.407,0.731,11,7,9.0,8,5,5,0,2,8,2,0,4.32,38,176,122,2.0,2.0,2,0,35,1,0,0,0,1,1,0,5,1,3
1,2,1,37,34,7,2,0,0,1,3,0,8,0,0,0,0,0,1,0,0.242,0.323,0.404,0.727,10,8,10.0,6,1,1,0,0,8,0,0,4.25,35,134,91,0.0,0.0,0,0,35,1,0,0,0,0,0,1,4,1,3
0,2,4,35,33,7,0,2,0,2,1,0,8,1,0,0,0,1,0,0,0.242,0.322,0.403,0.725,13,6,9.0,10,4,3,1,2,5,0,0,4.22,39,145,101,2.0,0.0,0,1,37,2,0,0,0,0,3,1,5,1,3
1,7,2,34,33,10,1,0,2,7,1,1,9,0,0,0,0,0,1,1,0.243,0.322,0.405,0.727,11,3,9.0,6,2,2,0,2,6,1,0,4.18,35,143,99,0.0,0.0,0,0,33,1,0,0,0,0,0,0,5,1,3
1,3,2,35,30,5,0,0,1,2,5,0,9,0,0,0,2,1,1,0,0.242,0.321,0.403,0.724,11,8,9.0,13,2,1,1,3,5,1,0,4.13,43,166,102,5.0,0.0,0,0,40,1,0,0,0,0,0,1,7,1,3
1,2,0,31,29,5,2,0,2,2,2,0,11,0,0,0,0,0,0,0,0.241,0.32,0.403,0.724,11,5,9.0,5,0,0,0,4,10,0,0,4.06,36,144,97,0.0,0.0,0,0,32,3,0,0,0,0,0,0,4,1,3
1,6,2,38,28,5,4,0,0,5,9,0,6,1,0,0,0,1,0,0,0.24,0.321,0.402,0.724,11,8,9.0,6,2,2,0,1,8,0,0,4.02,33,113,76,0.0,0.0,0,0,31,1,0,0,0,1,0,1,4,1,3
1,4,2,33,26,5,1,0,0,4,4,0,9,1,0,2,0,1,0,0,0.239,0.321,0.4,0.721,12,5,9.0,8,2,1,1,4,11,0,0,3.97,36,152,97,0.0,0.0,1,0,31,0,0,0,0,1,0,2,3,1,3
0,2,3,38,33,7,1,0,1,2,3,0,8,1,0,1,0,0,1,0,0.239,0.321,0.399,0.72,11,9,9.0,4,3,1,2,1,7,0,0,3.92,32,118,81,0.0,0.0,0,0,29,2,0,0,1,1,1,0,6,1,3
1,2,0,34,29,6,1,0,2,2,5,0,11,0,0,0,0,2,0,1,0.238,0.321,0.4,0.72,11,5,9.0,2,0,0,0,2,8,0,0,3.86,30,109,78,0.0,0.0,0,0,28,0,0,0,0,0,0,1,2,0,3
1,7,5,46,36,10,2,0,2,7,9,1,8,0,0,1,0,0,2,0,0.239,0.322,0.401,0.724,12,12,9.0,8,5,5,0,5,11,2,0,3.88,39,167,112,3.0,0.0,1,0,33,1,0,0,0,1,0,1,6,0,3
0,3,4,37,29,4,0,1,1,3,5,0,9,3,0,0,1,2,0,0,0.238,0.322,0.4,0.723,12,7,8.0,8,4,4,0,1,4,4,0,3.89,32,117,74,1.0,0.0,0,0,30,1,0,0,1,0,0,1,5,0,3
0,1,2,35,33,8,0,0,0,1,2,0,12,0,0,0,0,1,0,0,0.238,0.322,0.398,0.72,13,7,8.2,9,2,2,0,1,9,1,0,3.86,35,138,89,0.0,0.0,1,0,34,1,1,0,0,0,0,1,3,0,3
1,12,10,44,37,14,3,0,2,12,4,1,10,1,0,2,0,0,0,0,0.24,0.324,0.402,0.725,11,5,9.0,12,10,9,1,2,6,4,1,3.94,42,150,97,2.0,1.0,0,0,39,0,0,0,0,0,0,1,7,0,3
0,3,4,36,35,6,0,0,2,3,0,0,14,1,0,0,2,0,2,0,0.239,0.322,0.401,0.723,10,6,8.2,7,4,4,0,1,13,1,0,3.94,34,133,94,1.0,1.0,1,0,33,1,0,0,0,0,0,0,4,0,3
0,6,7,41,37,14,1,0,2,6,2,0,9,2,0,0,0,4,0,0,0.241,0.324,0.403,0.727,11,8,8.0,10,7,7,0,3,7,2,2,3.99,39,153,107,2.0,1.0,0,0,33,2,0,0,0,1,0,0,4,0,3
0,2,4,34,32,6,0,0,1,2,1,0,9,1,0,0,0,1,0,0,0.24,0.323,0.402,0.724,10,5,9.0,6,4,1,3,2,8,0,2,3.95,38,140,95,2.0,0.0,2,0,33,3,0,0,0,0,1,1,4,1,3
1,9,2,36,31,9,2,0,4,9,4,0,6,0,0,1,0,1,1,0,0.241,0.323,0.406,0.729,10,3,9.0,5,2,1,1,2,7,1,1,3.91,34,141,88,0.0,0.0,1,0,31,0,0,0,0,0,0,1,3,1,3
0,3,10,34,32,5,1,0,1,3,2,0,9,0,0,0,0,0,0,0,0.24,0.322,0.404,0.726,11,4,9.0,14,10,2,8,3,6,0,0,3.88,42,156,106,1.0,1.0,0,1,38,3,1,0,1,0,1,2,6,1,3
1,4,3,36,31,7,1,0,0,4,5,0,9,0,0,0,0,0,0,0,0.24,0.322,0.403,0.724,10,8,9.0,10,3,3,0,4,8,0,0,3.87,38,148,89,3.0,0.0,0,0,34,4,0,0,0,0,0,2,4,1,3
0,2,3,38,33,7,2,0,1,2,5,0,7,0,0,0,0,1,0,0,0.239,0.322,0.402,0.724,13,9,9.0,9,3,3,0,0,9,1,0,3.86,35,136,99,0.0,0.0,0,0,34,1,1,0,0,1,0,1,3,1,3
0,0,1,34,29,3,1,0,0,0,5,0,7,0,0,0,0,1,0,0,0.238,0.321,0.399,0.72,11,7,9.0,6,1,0,1,3,7,0,0,3.81,36,131,82,0.0,0.0,0,0,33,1,0,0,0,0,1,1,5,1,3
0,3,5,41,35,8,2,0,1,3,5,0,8,1,0,0,0,0,1,0,0.238,0.321,0.399,0.72,12,11,9.0,8,5,3,2,1,5,0,1,3.79,37,139,92,0.0,0.0,0,0,35,2,0,0,0,0,0,1,4,1,3
0,4,13,36,34,7,5,0,0,4,2,0,11,0,0,0,0,0,0,0,0.237,0.32,0.398,0.718,10,5,9.0,17,13,11,2,3,10,0,0,3.89,48,180,125,3.0,3.0,0,0,45,5,0,0,0,0,0,0,6,1,3
0,3,8,37,32,7,2,0,0,3,3,0,8,2,0,0,0,2,1,0,0.237,0.32,0.397,0.717,13,7,8.0,11,8,8,0,2,10,0,0,3.95,37,158,106,0.0,0.0,2,0,34,3,0,0,1,0,0,0,3,0,3
0,2,6,36,29,6,1,0,0,2,5,1,10,0,1,1,0,1,0,0,0.237,0.32,0.395,0.715,12,7,8.0,9,6,6,0,2,6,1,0,3.98,34,137,85,3.0,3.0,0,0,31,3,0,0,0,1,0,1,5,0,3
1,7,5,39,32,6,3,0,1,7,5,1,8,1,0,1,0,0,1,0,0.236,0.32,0.395,0.715,13,5,9.0,8,5,4,1,5,5,0,0,3.98,41,160,102,4.0,0.0,0,0,35,1,0,1,1,0,1,0,6,0,3
0,1,2,39,32,2,1,0,0,1,5,1,12,2,0,0,0,0,1,0,0.234,0.319,0.391,0.71,13,9,9.0,8,2,1,1,3,5,1,0,3.94,36,130,89,0.0,0.0,1,1,33,0,0,1,0,0,0,1,3,0,3
0,3,6,36,32,5,0,0,2,3,4,0,14,0,0,0,1,1,0,0,0.233,0.318,0.39,0.709,12,6,8.0,9,6,6,0,7,8,1,0,3.97,40,160,90,3.0,0.0,0,0,33,1,0,0,0,0,0,0,5,0,3
1,3,1,38,33,7,2,0,1,3,3,0,7,1,0,1,0,0,1,0,0.233,0.318,0.39,0.708,11,8,9.0,3,1,1,0,2,12,0,0,3.94,32,112,79,,,0,0,30,0,0,0,0,0,0,1,1,0,3
1,12,0,48,44,17,2,1,3,12,4,0,10,0,0,0,0,0,0,0,0.235,0.32,0.395,0.714,10,9,9.0,6,0,0,0,2,12,0,0,3.89,34,126,81,0.0,0.0,0,0,32,1,0,0,0,0,0,0,2,0,3
0,3,4,38,34,8,3,0,0,3,4,0,5,0,0,0,0,1,1,0,0.235,0.32,0.394,0.713,13,8,9.0,10,4,4,0,7,6,0,0,3.89,42,170,103,2.0,0.0,1,0,35,2,0,1,0,0,0,1,5,1,3
1,13,0,41,38,14,3,1,4,12,3,0,10,0,0,0,0,0,0,0,0.237,0.321,0.399,0.72,11,4,9.0,8,0,0,0,2,10,0,0,3.85,37,143,92,0.0,0.0,0,0,35,3,0,0,0,0,0,0,3,1,3
1,4,3,35,30,9,3,0,2,4,3,0,8,1,0,1,0,3,0,0,0.238,0.321,0.402,0.723,14,6,9.0,8,3,3,0,5,6,1,0,3.84,38,158,95,3.0,0.0,0,1,33,2,1,0,0,0,0,1,6,1,3
0,2,3,37,33,4,1,0,0,1,3,0,13,1,0,0,0,1,2,0,0.236,0.32,0.399,0.719,13,6,10.0,13,3,2,1,4,11,0,0,3.81,46,186,130,0.0,0.0,2,0,41,1,0,0,0,1,0,1,5,1,3
1,8,5,42,35,11,0,1,3,8,5,0,5,2,0,0,0,1,1,0,0.237,0.321,0.401,0.723,12,9,9.0,6,5,0,5,6,13,0,2,3.77,43,186,117,2.0,2.0,0,0,35,1,0,0,0,0,2,0,5,1,3
1,2,1,32,28,4,1,0,1,1,3,0,6,1,0,0,0,0,0,0,0.236,0.321,0.4,0.721,10,6,9.0,5,1,0,1,1,7,0,0,3.72,32,125,81,0.0,0.0,1,1,30,1,0,0,0,1,0,0,3,1,3
1,9,5,38,34,12,3,0,2,9,3,0,9,0,0,1,1,1,1,0,0.238,0.322,0.403,0.724,10,5,9.0,9,5,5,0,2,9,2,0,3.74,36,130,89,1.0,1.0,0,0,34,1,0,0,0,0,0,2,3,1,3
0,6,9,40,33,6,1,0,2,6,6,1,7,1,0,0,0,0,0,0,0.237,0.322,0.403,0.724,13,7,8.0,10,9,9,0,4,9,2,0,3.8,38,144,92,1.0,1.0,1,0,34,5,1,1,0,0,0,0,5,0,3
0,1,5,37,34,7,1,0,0,1,3,0,7,0,0,0,0,0,0,0,0.237,0.321,0.401,0.722,13,9,8.0,8,5,1,4,5,4,1,1,3.77,37,147,92,0.0,0.0,0,1,31,0,0,0,0,0,1,1,3,0,3
0,2,4,37,32,5,1,0,0,2,5,0,9,0,0,0,1,1,0,0,0.236,0.321,0.399,0.719,11,8,8.0,7,4,4,0,3,9,3,1,3.78,35,168,108,5.0,0.0,0,0,31,1,1,0,0,0,0,0,5,0,3
0,4,7,37,35,7,3,0,1,4,2,0,14,0,0,0,1,0,1,0,0.236,0.32,0.398,0.718,12,6,8.0,12,7,7,0,3,6,0,1,3.82,39,150,97,2.0,1.0,0,1,35,5,0,0,0,0,0,0,4,0,3
0,0,7,28,27,3,1,0,0,0,0,0,8,1,0,0,0,1,0,0,0.234,0.318,0.396,0.715,11,1,8.0,11,7,7,0,6,4,0,1,3.86,41,141,80,3.0,1.0,3,0,34,5,0,0,0,0,0,1,5,0,3
0,3,7,37,34,7,1,0,1,3,2,0,9,1,0,0,0,0,0,0,0.234,0.318,0.395,0.713,12,7,8.0,5,7,7,0,4,13,2,1,3.9,34,155,100,1.0,0.0,0,0,29,1,1,0,0,0,0,0,3,0,3
0,3,5,37,34,7,3,0,0,2,3,0,7,0,0,0,0,0,1,0,0.234,0.317,0.394,0.712,12,7,8.0,8,5,5,0,1,6,2,0,3.91,34,122,79,0.0,0.0,0,0,32,2,0,0,1,0,1,0,3,0,3
1,4,2,35,32,7,2,0,0,4,2,0,12,1,0,0,2,1,1,0,0.234,0.317,0.393,0.71,12,7,9.0,3,2,2,0,2,7,1,1,3.89,32,125,74,0.0,0.0,0,1,29,0,0,0,0,0,0,0,4,1,3
0,2,4,42,39,13,5,0,1,2,3,0,6,0,0,0,0,0,0,0,0.235,0.318,0.395,0.713,12,13,9.0,6,4,3,1,4,14,1,1,3.88,38,152,90,3.0,1.0,0,0,33,1,0,0,0,0,1,1,5,1,3
1,5,4,36,31,7,1,0,2,5,4,0,10,1,0,0,0,0,0,0,0.235,0.318,0.396,0.714,11,7,9.0,10,4,4,0,1,9,0,1,3.88,40,153,102,4.0,3.0,0,0,38,1,0,0,0,0,1,0,5,1,3
1,4,0,39,32,9,2,0,0,4,3,0,11,4,0,0,0,1,1,0,0.235,0.319,0.395,0.714,10,11,9.0,4,0,0,0,0,13,0,0,3.85,31,132,88,0.0,0.0,0,0,31,0,0,0,0,0,0,0,3,1,3
0,2,8,35,32,5,0,0,1,2,2,0,8,1,0,0,0,0,0,0,0.235,0.318,0.394,0.712,12,6,9.0,11,8,8,0,3,5,2,1,3.89,40,148,91,0.0,0.0,0,0,35,5,0,0,0,1,0,2,4,1,3
0,5,9,37,33,7,1,0,1,4,4,0,8,0,0,0,0,1,0,0,0.234,0.318,0.393,0.711,10,5,9.0,13,9,9,0,1,9,1,1,3.94,41,147,98,2.0,1.0,0,1,37,2,2,0,0,2,0,1,4,1,3
0,0,3,37,34,8,1,0,0,0,1,0,8,2,0,0,0,0,0,0,0.234,0.318,0.392,0.71,13,10,9.0,6,3,3,0,4,10,0,0,3.93,37,141,87,1.0,1.0,2,0,32,1,0,0,0,1,0,0,4,1,3
0,3,5,33,31,5,1,0,1,2,2,0,8,0,0,0,1,2,1,0,0.234,0.317,0.391,0.708,12,3,9.0,8,5,5,0,2,14,2,0,3.94,37,171,111,2.0,2.0,0,0,35,2,0,0,0,0,1,0,7,1,3
1,7,3,44,38,11,3,0,3,7,6,0,4,0,0,0,0,0,1,0,0.234,0.318,0.393,0.711,13,10,9.0,10,3,3,0,1,8,1,0,3.93,38,167,103,0.0,0.0,0,0,37,2,0,0,0,0,0,0,4,0,3
1,6,4,41,36,9,1,0,3,6,5,2,11,0,0,0,0,0,1,0,0.234,0.318,0.395,0.712,12,8,9.0,9,4,4,0,4,6,1,1,3.93,41,153,95,1.0,0.0,1,0,36,1,0,0,0,0,1,1,4,0,3
1,1,0,36,33,7,0,0,0,1,2,0,15,0,0,1,0,0,0,0,0.234,0.317,0.393,0.71,9,8,9.0,5,0,0,0,0,7,0,1,3.89,31,114,74,1.0,0.0,0,0,30,1,0,0,0,0,0,1,4,0,3
0,4,7,40,34,9,1,0,1,4,3,0,6,2,0,1,0,1,0,0,0.235,0.318,0.393,0.71,13,9,8.1,11,7,6,1,3,9,2,0,3.92,39,160,96,2.0,1.0,0,0,34,3,0,1,0,1,0,1,5,0,3
0,7,13,43,35,11,2,0,1,4,5,0,4,2,0,1,0,2,0,0,0.235,0.319,0.393,0.712,11,9,8.0,16,13,10,3,3,9,2,0,3.98,43,165,114,5.0,3.0,0,0,40,3,0,0,0,0,0,0,4,0,3
1,5,3,37,28,7,2,0,1,5,6,1,4,1,1,1,0,0,0,0,0.235,0.319,0.394,0.713,11,8,9.0,10,3,3,0,1,10,3,0,3.97,38,158,102,3.0,0.0,0,0,37,1,1,0,0,0,0,0,5,1,3
1,2,0,35,29,5,3,0,1,2,5,0,12,1,0,0,0,0,1,0,0.235,0.319,0.394,0.713,11,9,9.0,5,0,0,0,3,10,0,0,3.93,34,114,73,0.0,0.0,1,0,31,2,0,0,0,0,0,1,2,1,3
1,8,7,42,37,13,3,0,2,8,4,0,8,1,0,0,0,1,1,0,0.236,0.32,0.396,0.716,12,9,9.0,11,7,6,1,3,15,1,2,3.95,42,162,104,1.0,0.0,0,0,37,2,0,0,0,0,0,0,5,1,3
1,6,1,36,33,9,4,0,1,6,3,0,10,0,0,0,0,0,0,0,0.236,0.32,0.396,0.717,10,6,9.0,6,1,1,0,5,7,1,1,3.92,37,145,91,3.0,0.0,1,1,31,0,0,0,0,0,0,0,5,1,3
1,2,1,34,32,7,4,1,1,2,2,0,10,0,0,0,0,1,0,0,0.236,0.32,0.397,0.717,11,6,9.0,5,1,1,0,0,10,1,1,3.9,33,132,94,0.0,0.0,0,0,31,1,0,0,1,0,0,0,3,1,3
0,2,3,37,34,8,1,0,2,2,3,0,9,0,0,0,0,1,0,0,0.236,0.32,0.398,0.717,12,8,9.0,6,3,3,0,2,14,0,1,3.89,37,153,94,0.0,0.0,2,0,33,3,0,0,0,0,1,0,4,1,3
0,0,5,30,30,4,1,0,0,0,0,0,12,0,0,0,1,2,0,0,0.235,0.318,0.396,0.714,9,3,9.0,13,5,3,2,4,5,0,0,3.88,41,164,113,2.0,0.0,1,1,36,4,0,0,1,0,1,1,3,1,3
